municipality_code,municipality_name,comarca_code,comarca_name,reference_period,touches_coast,distance_to_coast_km,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
250997,Golmés,27,Pla d'Urgell,2026-02,false,63.290748,28.2009,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,28.2009,28.2009,100,,official,default,true
251001,Gósol,14,Berguedà,2026-02,false,99.87717,13.5668,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,13.5668,13.5668,100,,official,default,true
251018,la Granadella,18,Garrigues,2026-02,false,44.14144,41.3611,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,41.3611,41.3611,100,,official,default,true
251023,la Granja d'Escarp,33,Segrià,2026-02,false,67.236564,26.061,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.061,26.061,100,,official,default,true
251039,Granyanella,32,Segarra,2026-02,false,58.954374,30.7559,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,30.7559,30.7559,100,,official,default,true
251044,Granyena de Segarra,32,Segarra,2026-02,false,54.011924,33.9515,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,33.9515,33.9515,100,,official,default,true
251057,Granyena de les Garrigues,18,Garrigues,2026-02,false,51.908722,35.4101,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,35.4101,35.4101,100,,official,default,true
251095,Guimerà,38,Urgell,2026-02,false,49.358907,37.2627,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,37.2627,37.2627,100,,official,default,true
251109,Guissona,32,Segarra,2026-02,false,70.002499,24.6585,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.6585,24.6585,100,,official,default,true
251116,Guixers,35,Solsonès,2026-02,false,89.839867,16.5829,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,16.5829,16.5829,100,,official,default,true
251121,Ivars de Noguera,23,Noguera,2026-02,false,95.516573,14.8031,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,14.8031,14.8031,100,,official,default,true
251137,Ivars d'Urgell,27,Pla d'Urgell,2026-02,false,66.925824,26.2234,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.2234,26.2234,100,,official,default,true
251142,Ivorra,32,Segarra,2026-02,false,66.552227,26.4201,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.4201,26.4201,100,,official,default,true
251155,Isona i Conca Dellà,25,Pallars Jussà,2026-02,false,111.312589,10.7932,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,10.7932,10.7932,100,,official,default,true
251180,Juncosa,18,Garrigues,2026-02,false,40.77113,44.2452,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,44.2452,44.2452,100,,official,default,true
251193,Juneda,18,Garrigues,2026-02,false,57.110896,31.911,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,31.911,31.911,100,,official,default,true
251207,Lleida,33,Segrià,2026-02,false,70.500423,24.4141,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.4141,24.4141,100,,official,default,true
251214,Les,39,Val d'Aran,2026-02,false,193.033401,2.1054,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,2.1054,2.1054,100,,official,default,true
251229,Linyola,27,Pla d'Urgell,2026-02,false,72.204796,23.5959,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,23.5959,23.5959,100,,official,default,true
251235,Lladorre,26,Pallars Sobirà,2026-02,false,154.022912,4.5938,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,4.5938,4.5938,100,,official,default,true
251240,Lladurs,35,Solsonès,2026-02,false,90.543342,16.3512,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,16.3512,16.3512,100,,official,default,true
251253,Llardecans,33,Segrià,2026-02,false,51.916078,35.4048,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,35.4048,35.4048,100,,official,default,true
251266,Llavorsí,26,Pallars Sobirà,2026-02,false,144.537802,5.5534,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,5.5534,5.5534,100,,official,default,true
251272,Lles de Cerdanya,15,Cerdanya,2026-02,false,113.738943,10.282,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,10.282,10.282,100,,official,default,true
251288,Llimiana,25,Pallars Jussà,2026-02,false,109.897325,11.1031,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,11.1031,11.1031,100,,official,default,true
251291,Llobera,35,Solsonès,2026-02,false,84.323187,18.5173,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,18.5173,18.5173,100,,official,default,true
251305,Maldà,38,Urgell,2026-02,false,51.675451,35.5756,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,35.5756,35.5756,100,,official,default,true
251312,Massalcoreig,33,Segrià,2026-02,false,69.851671,24.733,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.733,24.733,100,,official,default,true
251327,Massoteres,32,Segarra,2026-02,false,70.855991,24.2411,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.2411,24.2411,100,,official,default,true
251333,Maials,33,Segrià,2026-02,false,53.830155,34.0751,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,34.0751,34.0751,100,,official,default,true
251348,Menàrguens,23,Noguera,2026-02,false,78.241587,20.9123,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,20.9123,20.9123,100,,official,default,true
251351,Miralcamp,27,Pla d'Urgell,2026-02,false,61.803111,29.0526,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,29.0526,29.0526,100,,official,default,true
251364,la Molsosa,35,Solsonès,2026-02,false,65.037543,27.2327,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,27.2327,27.2327,100,,official,default,true
251370,Mollerussa,27,Pla d'Urgell,2026-02,false,64.196145,27.6949,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,27.6949,27.6949,100,,official,default,true
251386,Montgai,23,Noguera,2026-02,false,79.759183,20.2871,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,20.2871,20.2871,100,,official,default,true
251399,Montellà i Martinet,15,Cerdanya,2026-02,false,110.45234,10.9805,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,10.9805,10.9805,100,,official,default,true
251403,Montferrer i Castellbò,04,Alt Urgell,2026-02,false,120.153559,9.044,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,9.044,9.044,100,,official,default,true
251410,Montoliu de Segarra,32,Segarra,2026-02,false,49.866129,36.8866,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,36.8866,36.8866,100,,official,default,true
251425,Montoliu de Lleida,33,Segrià,2026-02,false,66.636604,26.3756,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.3756,26.3756,100,,official,default,true
251431,Montornès de Segarra,32,Segarra,2026-02,false,52.172041,35.2241,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,35.2241,35.2241,100,,official,default,true
251459,Nalec,38,Urgell,2026-02,false,50.393359,36.4997,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,36.4997,36.4997,100,,official,default,true
251462,Navès,35,Solsonès,2026-02,false,78.724589,20.7113,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,20.7113,20.7113,100,,official,default,true
251484,Odèn,35,Solsonès,2026-02,false,104.575418,12.3501,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,12.3501,12.3501,100,,official,default,true
251497,Oliana,04,Alt Urgell,2026-02,false,99.759346,13.5988,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,13.5988,13.5988,100,,official,default,true
251500,Oliola,23,Noguera,2026-02,false,82.472711,19.2155,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,19.2155,19.2155,100,,official,default,true
251517,Olius,35,Solsonès,2026-02,false,82.509667,19.2013,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,19.2013,19.2013,100,,official,default,true
251522,les Oluges,32,Segarra,2026-02,false,59.917263,30.1693,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,30.1693,30.1693,100,,official,default,true
251538,els Omellons,18,Garrigues,2026-02,false,49.128481,37.4348,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,37.4348,37.4348,100,,official,default,true
251543,els Omells de na Gaia,38,Urgell,2026-02,false,45.311975,40.4041,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,40.4041,40.4041,100,,official,default,true
251556,Organyà,04,Alt Urgell,2026-02,false,114.170059,10.1937,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,10.1937,10.1937,100,,official,default,true
251569,Os de Balaguer,23,Noguera,2026-02,false,93.84484,15.3064,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,15.3064,15.3064,100,,official,default,true
251575,Ossó de Sió,38,Urgell,2026-02,false,70.232432,24.5453,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.5453,24.5453,100,,official,default,true
251581,el Palau d'Anglesola,27,Pla d'Urgell,2026-02,false,66.808713,26.2849,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.2849,26.2849,100,,official,default,true
251615,Conca de Dalt,25,Pallars Jussà,2026-02,false,126.674361,7.9382,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,7.9382,7.9382,100,,official,default,true
251636,la Coma i la Pedra,35,Solsonès,2026-02,false,97.439684,14.2446,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,14.2446,14.2446,100,,official,default,true
251641,Penelles,23,Noguera,2026-02,false,75.241639,22.2054,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,22.2054,22.2054,100,,official,default,true
251654,Peramola,04,Alt Urgell,2026-02,false,99.735374,13.6053,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,13.6053,13.6053,100,,official,default,true
251667,Pinell de Solsonès,35,Solsonès,2026-02,false,85.628483,18.0402,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,18.0402,18.0402,100,,official,default,true
251673,Pinós,35,Solsonès,2026-02,false,70.633172,24.3494,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.3494,24.3494,100,,official,default,true
251689,el Poal,27,Pla d'Urgell,2026-02,false,70.106656,24.6072,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.6072,24.6072,100,,official,default,true
251692,la Pobla de Cérvoles,18,Garrigues,2026-02,false,35.568911,49.0967,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,49.0967,49.0967,100,,official,default,true
251706,Bellaguarda,18,Garrigues,2026-02,false,39.089801,45.7583,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,45.7583,45.7583,100,,official,default,true
251713,la Pobla de Segur,25,Pallars Jussà,2026-02,false,127.278414,7.8428,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,7.8428,7.8428,100,,official,default,true
251728,Ponts,23,Noguera,2026-02,false,86.35343,17.7805,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,17.7805,17.7805,100,,official,default,true
251734,el Pont de Suert,05,Alta Ribagorça,2026-02,false,149.515355,5.0272,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,5.0272,5.0272,100,,official,default,true
251749,la Portella,33,Segrià,2026-02,false,82.521388,19.1968,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,19.1968,19.1968,100,,official,default,true
251752,Prats i Sansor,15,Cerdanya,2026-02,false,104.920754,12.2651,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,12.2651,12.2651,100,,official,default,true
251765,Preixana,38,Urgell,2026-02,false,57.562647,31.624,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,31.624,31.624,100,,official,default,true
251771,Preixens,23,Noguera,2026-02,false,76.81449,21.5178,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,21.5178,21.5178,100,,official,default,true
251790,Prullans,15,Cerdanya,2026-02,false,110.56801,10.9552,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,10.9552,10.9552,100,,official,default,true
251804,Puiggròs,18,Garrigues,2026-02,false,55.67736,32.8392,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,32.8392,32.8392,100,,official,default,true
251811,Puigverd d'Agramunt,38,Urgell,2026-02,false,73.585472,22.9533,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,22.9533,22.9533,100,,official,default,true
251826,Puigverd de Lleida,33,Segrià,2026-02,false,59.44475,30.4558,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,30.4558,30.4558,100,,official,default,true
251832,Rialp,26,Pallars Sobirà,2026-02,false,144.084245,5.604,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,5.604,5.604,100,,official,default,true
251850,Ribera d'Urgellet,04,Alt Urgell,2026-02,false,119.761991,9.1151,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,9.1151,9.1151,100,,official,default,true
251863,Riner,35,Solsonès,2026-02,false,79.090681,20.5602,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,20.5602,20.5602,100,,official,default,true
251898,Rosselló,33,Segrià,2026-02,false,79.500457,20.3924,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,20.3924,20.3924,100,,official,default,true
251902,Salàs de Pallars,25,Pallars Jussà,2026-02,false,124.286601,8.3265,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,8.3265,8.3265,100,,official,default,true
251919,Sanaüja,32,Segarra,2026-02,false,79.373366,20.4443,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,20.4443,20.4443,100,,official,default,true
251924,Sant Guim de Freixenet,32,Segarra,2026-02,false,53.50302,34.2988,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,34.2988,34.2988,100,,official,default,true
251930,Sant Llorenç de Morunys,35,Solsonès,2026-02,false,93.83764,15.3086,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,15.3086,15.3086,100,,official,default,true
251945,Sant Ramon,32,Segarra,2026-02,false,62.074332,28.8954,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,28.8954,28.8954,100,,official,default,true
251961,Sant Esteve de la Sarga,25,Pallars Jussà,2026-02,false,114.674013,10.0915,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,10.0915,10.0915,100,,official,default,true
251977,Sant Guim de la Plana,32,Segarra,2026-02,false,66.865708,26.255,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.255,26.255,100,,official,default,true
252000,Sarroca de Lleida,33,Segrià,2026-02,false,58.443139,31.072,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,31.072,31.072,100,,official,default,true
252017,Sarroca de Bellera,25,Pallars Jussà,2026-02,false,141.127107,5.9455,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,5.9455,5.9455,100,,official,default,true
252022,Senterada,25,Pallars Jussà,2026-02,false,136.009355,6.5862,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,6.5862,6.5862,100,,official,default,true
252038,la Seu d'Urgell,04,Alt Urgell,2026-02,false,120.050503,9.0626,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,9.0626,9.0626,100,,official,default,true
252043,Seròs,33,Segrià,2026-02,false,67.181905,26.0895,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.0895,26.0895,100,,official,default,true
252056,Sidamon,27,Pla d'Urgell,2026-02,false,65.383928,27.0447,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,27.0447,27.0447,100,,official,default,true
252069,el Soleràs,18,Garrigues,2026-02,false,48.596345,37.8353,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,37.8353,37.8353,100,,official,default,true
252075,Solsona,35,Solsonès,2026-02,false,86.010672,17.9028,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,17.9028,17.9028,100,,official,default,true
252081,Soriguera,26,Pallars Sobirà,2026-02,false,136.613665,6.5071,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,6.5071,6.5071,100,,official,default,true
252094,Sort,26,Pallars Sobirà,2026-02,false,140.616412,6.0065,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,6.0065,6.0065,100,,official,default,true
252108,Soses,33,Segrià,2026-02,false,68.818145,25.2495,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,25.2495,25.2495,100,,official,default,true
252115,Sudanell,33,Segrià,2026-02,false,67.281482,26.0376,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.0376,26.0376,100,,official,default,true
252120,Sunyer,33,Segrià,2026-02,false,62.903814,28.42,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,28.42,28.42,100,,official,default,true
252154,Talarn,25,Pallars Jussà,2026-02,false,122.048826,8.7076,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,8.7076,8.7076,100,,official,default,true
252167,Talavera,32,Segarra,2026-02,false,47.208337,38.9004,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,38.9004,38.9004,100,,official,default,true
252173,Tàrrega,38,Urgell,2026-02,false,59.08328,30.6767,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,30.6767,30.6767,100,,official,default,true
252189,Tarrés,18,Garrigues,2026-02,false,39.042641,45.8015,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,45.8015,45.8015,100,,official,default,true
252192,Tarroja de Segarra,32,Segarra,2026-02,false,64.526809,27.5123,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,27.5123,27.5123,100,,official,default,true
252206,Térmens,23,Noguera,2026-02,false,76.509739,21.6493,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,21.6493,21.6493,100,,official,default,true
252213,Tírvia,26,Pallars Sobirà,2026-02,false,144.692265,5.5363,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,5.5363,5.5363,100,,official,default,true
252228,Tiurana,23,Noguera,2026-02,false,91.181028,16.144,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,16.144,16.144,100,,official,default,true
252234,Torà,35,Solsonès,2026-02,false,70.883053,24.228,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,24.228,24.228,100,,official,default,true
252249,els Torms,18,Garrigues,2026-02,false,45.167166,40.5213,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,40.5213,40.5213,100,,official,default,true
252252,Tornabous,38,Urgell,2026-02,false,66.934829,26.2187,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.2187,26.2187,100,,official,default,true
252265,Torrebesses,33,Segrià,2026-02,false,53.961304,33.9858,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,33.9858,33.9858,100,,official,default,true
252271,la Torre de Cabdella,25,Pallars Jussà,2026-02,false,145.023947,5.4997,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,5.4997,5.4997,100,,official,default,true
252287,Torrefarrera,33,Segrià,2026-02,false,77.078254,21.4046,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,21.4046,21.4046,100,,official,default,true
252304,Torregrossa,27,Pla d'Urgell,2026-02,false,60.264795,29.9603,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,29.9603,29.9603,100,,official,default,true
252311,Torrelameu,23,Noguera,2026-02,false,76.862744,21.497,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,21.497,21.497,100,,official,default,true
252326,Torres de Segre,33,Segrià,2026-02,false,67.705769,25.8176,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,25.8176,25.8176,100,,official,default,true
252332,Torre-serona,33,Segrià,2026-02,false,76.090481,21.8316,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,21.8316,21.8316,100,,official,default,true
252347,Tremp,25,Pallars Jussà,2026-02,false,120.22812,9.0305,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,9.0305,9.0305,100,,official,default,true
252385,Vallbona de les Monges,38,Urgell,2026-02,false,47.453318,38.7102,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,38.7102,38.7102,100,,official,default,true
252398,les Valls de Valira,04,Alt Urgell,2026-02,false,122.218264,8.6781,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,8.6781,8.6781,100,,official,default,true
252402,Vallfogona de Balaguer,23,Noguera,2026-02,false,78.979252,20.6061,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,20.6061,20.6061,100,,official,default,true
252424,Verdú,38,Urgell,2026-02,false,55.089598,33.2275,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,33.2275,33.2275,100,,official,default,true
252430,Vielha e Mijaran,39,Val d'Aran,2026-02,false,179.401408,2.7653,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,2.7653,2.7653,100,,official,default,true
252445,Vilagrassa,38,Urgell,2026-02,false,60.017975,30.1086,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,30.1086,30.1086,100,,official,default,true
252458,Vilaller,05,Alta Ribagorça,2026-02,false,157.430355,4.2912,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,4.2912,4.2912,100,,official,default,true
252477,Vilamòs,39,Val d'Aran,2026-02,false,186.00597,2.4231,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,2.4231,2.4231,100,,official,default,true
252483,Vilanova de Bellpuig,27,Pla d'Urgell,2026-02,false,60.57572,29.7746,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,29.7746,29.7746,100,,official,default,true
252496,Vilanova de l'Aguda,23,Noguera,2026-02,false,84.371674,18.4994,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,18.4994,18.4994,100,,official,default,true
252509,Vilanova de Meià,23,Noguera,2026-02,false,99.020244,13.8013,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,13.8013,13.8013,100,,official,default,true
252516,Vilanova de Segrià,33,Segrià,2026-02,false,80.523959,19.9792,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,19.9792,19.9792,100,,official,default,true
252521,Vila-sana,27,Pla d'Urgell,2026-02,false,66.607299,26.391,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,26.391,26.391,100,,official,default,true
252537,el Vilosell,18,Garrigues,2026-02,false,36.581933,48.112,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,48.112,48.112,100,,official,default,true
252542,Vilanova de la Barca,33,Segrià,2026-02,false,74.630306,22.4786,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,22.4786,22.4786,100,,official,default,true
252555,Vinaixa,18,Garrigues,2026-02,false,40.972398,44.0675,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,44.0675,44.0675,100,,official,default,true
259010,Vall de Cardós,26,Pallars Sobirà,2026-02,false,149.918479,4.9868,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,4.9868,4.9868,100,,official,default,true
259025,Sant Martí de Riucorb,38,Urgell,2026-02,false,52.030549,35.3239,100,municipality,icgc_coast_v1r0_202602,,2026-08-21T18:23:41Z,0.2.0,,,complete,35.3239,35.3239,100,,official,default,true
