municipality_code,municipality_name,comarca_code,comarca_name,reference_period,rental_contracts,avg_monthly_rent_eur,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
171096,Montagut i Oix,19,Garrotxa,2025,7,696.66,40.8456,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.8456,40.8456,100,,official,default,true
171100,Mont-ras,10,Baix Empordà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171117,Navata,02,Alt Empordà,2025,17,759.03,49.8403,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.8403,49.8403,100,,official,default,true
171122,Ogassa,31,Ripollès,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171143,Olot,19,Garrotxa,2025,633,556.98,20.7017,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.7017,20.7017,100,,official,default,true
171156,Ordis,02,Alt Empordà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171169,Osor,34,Selva,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171175,Palafrugell,10,Baix Empordà,2025,279,649.65,34.0661,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,34.0661,34.0661,100,,official,default,true
171181,Palamós,10,Baix Empordà,2025,265,722.65,44.5938,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,44.5938,44.5938,100,,official,default,true
171194,Palau de Santa Eulàlia,02,Alt Empordà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171208,Palau-saverdera,02,Alt Empordà,2025,9,800,55.7488,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.7488,55.7488,100,,official,default,true
171215,Palau-sator,10,Baix Empordà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171236,Palol de Revardit,28,Pla de l'Estany,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171241,Pals,10,Baix Empordà,2025,23,757.06,49.5562,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.5562,49.5562,100,,official,default,true
171254,Pardines,31,Ripollès,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171267,Parlavà,10,Baix Empordà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171289,Pau,02,Alt Empordà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171292,Pedret i Marzà,02,Alt Empordà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171306,la Pera,10,Baix Empordà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171328,Peralada,02,Alt Empordà,2025,38,718.19,43.9506,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.9506,43.9506,100,,official,default,true
171334,les Planes d'Hostoles,19,Garrotxa,2025,24,557.25,20.7407,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.7407,20.7407,100,,official,default,true
171349,Planoles,31,Ripollès,2025,7,466.43,7.6431,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.6431,7.6431,100,,official,default,true
171352,Pont de Molins,02,Alt Empordà,2025,6,595,26.1848,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.1848,26.1848,100,,official,default,true
171365,Pontós,02,Alt Empordà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171371,Porqueres,28,Pla de l'Estany,2025,22,718.47,43.9909,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.9909,43.9909,100,,official,default,true
171387,Portbou,02,Alt Empordà,2025,9,437.64,3.4911,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.4911,3.4911,100,,official,default,true
171390,les Preses,19,Garrotxa,2025,15,620.67,29.8867,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.8867,29.8867,100,,official,default,true
171404,el Port de la Selva,02,Alt Empordà,2025,16,692.46,40.2399,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.2399,40.2399,100,,official,default,true
171411,Puigcerdà,15,Cerdanya,2025,183,627.82,30.9179,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.9179,30.9179,100,,official,default,true
171426,Quart,20,Gironès,2025,32,940.34,75.9878,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,75.9878,75.9878,100,,official,default,true
171432,Rabós,02,Alt Empordà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171447,Regencós,10,Baix Empordà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171450,Ribes de Freser,31,Ripollès,2025,33,563.7,21.6708,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.6708,21.6708,100,,official,default,true
171463,Riells i Viabrea,34,Selva,2025,31,846.46,62.449,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.449,62.449,100,,official,default,true
171479,Ripoll,31,Ripollès,2025,192,461.03,6.8643,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.8643,6.8643,100,,official,default,true
171485,Riudarenes,34,Selva,2025,25,664.4,36.1933,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.1933,36.1933,100,,official,default,true
171498,Riudaura,19,Garrotxa,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171501,Riudellots de la Selva,34,Selva,2025,24,792.94,54.7306,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.7306,54.7306,100,,official,default,true
171518,Riumors,02,Alt Empordà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171523,Roses,02,Alt Empordà,2025,308,631.62,31.4659,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.4659,31.4659,100,,official,default,true
171539,Rupià,10,Baix Empordà,2025,6,838.33,61.2765,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.2765,61.2765,100,,official,default,true
171544,Sales de Llierca,19,Garrotxa,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171557,Salt,20,Gironès,2025,306,532.3,17.1425,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.1425,17.1425,100,,official,default,true
171576,Sant Andreu Salou,20,Gironès,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171582,Sant Climent Sescebes,02,Alt Empordà,2025,8,725.62,45.0221,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.0221,45.0221,100,,official,default,true
171595,Sant Feliu de Buixalleu,34,Selva,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171609,Sant Feliu de Guíxols,10,Baix Empordà,2025,293,688.55,39.676,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.676,39.676,100,,official,default,true
171616,Sant Feliu de Pallerols,19,Garrotxa,2025,28,591.96,25.7463,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.7463,25.7463,100,,official,default,true
171621,Sant Ferriol,19,Garrotxa,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171637,Sant Gregori,20,Gironès,2025,33,945.35,76.7103,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.7103,76.7103,100,,official,default,true
171642,Sant Hilari Sacalm,34,Selva,2025,87,525.69,16.1892,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.1892,16.1892,100,,official,default,true
171655,Sant Jaume de Llierca,19,Garrotxa,2025,7,557.11,20.7205,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.7205,20.7205,100,,official,default,true
171668,Sant Jordi Desvalls,20,Gironès,2025,19,834.21,60.6823,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.6823,60.6823,100,,official,default,true
171674,Sant Joan de les Abadesses,31,Ripollès,2025,63,477.21,9.1977,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.1977,9.1977,100,,official,default,true
171680,Sant Joan de Mollet,20,Gironès,2025,11,1178.18,100,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
171693,Sant Julià de Ramis,20,Gironès,2025,22,788.32,54.0643,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.0643,54.0643,100,,official,default,true
171707,Vallfogona de Ripollès,31,Ripollès,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171714,Sant Llorenç de la Muga,02,Alt Empordà,2025,8,615,29.0691,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.0691,29.0691,100,,official,default,true
171729,Sant Martí de Llémena,20,Gironès,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171735,Sant Martí Vell,20,Gironès,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171740,Sant Miquel de Campmajor,28,Pla de l'Estany,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171753,Sant Miquel de Fluvià,02,Alt Empordà,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171766,Sant Mori,02,Alt Empordà,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171772,Sant Pau de Segúries,31,Ripollès,2025,12,600.5,26.9779,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.9779,26.9779,100,,official,default,true
171788,Sant Pere Pescador,02,Alt Empordà,2025,25,557.29,20.7464,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.7464,20.7464,100,,official,default,true
171805,Santa Coloma de Farners,34,Selva,2025,181,598.37,26.6708,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.6708,26.6708,100,,official,default,true
171812,Santa Cristina d'Aro,10,Baix Empordà,2025,42,810.61,57.2789,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.2789,57.2789,100,,official,default,true
171827,Santa Llogaia d'Àlguema,02,Alt Empordà,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171833,Sant Aniol de Finestres,19,Garrotxa,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171848,Santa Pau,19,Garrotxa,2025,6,620,29.7901,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.7901,29.7901,100,,official,default,true
171851,Sant Joan les Fonts,19,Garrotxa,2025,26,524.43,16.0075,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.0075,16.0075,100,,official,default,true
171864,Sarrià de Ter,20,Gironès,2025,56,728.11,45.3812,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.3812,45.3812,100,,official,default,true
171870,"Saus, Camallera i Llampaies",02,Alt Empordà,2025,9,620,29.7901,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.7901,29.7901,100,,official,default,true
171886,la Selva de Mar,02,Alt Empordà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171899,la Cellera de Ter,34,Selva,2025,18,589.72,25.4233,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.4233,25.4233,100,,official,default,true
171903,Serinyà,28,Pla de l'Estany,2025,15,646,33.5397,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.5397,33.5397,100,,official,default,true
171910,Serra de Daró,10,Baix Empordà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171925,Setcases,31,Ripollès,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171931,Sils,34,Selva,2025,58,638.76,32.4956,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.4956,32.4956,100,,official,default,true
171946,Susqueda,34,Selva,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171959,la Tallada d'Empordà,10,Baix Empordà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171962,Terrades,02,Alt Empordà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171978,Torrent,10,Baix Empordà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
171984,Torroella de Fluvià,02,Alt Empordà,2025,13,880,67.2859,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,67.2859,67.2859,100,,official,default,true
171997,Torroella de Montgrí,10,Baix Empordà,2025,153,622.33,30.1261,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.1261,30.1261,100,,official,default,true
172001,Tortellà,19,Garrotxa,2025,10,755.7,49.36,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.36,49.36,100,,official,default,true
172018,Toses,31,Ripollès,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172023,Tossa de Mar,34,Selva,2025,84,692.65,40.2673,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.2673,40.2673,100,,official,default,true
172039,Ultramort,10,Baix Empordà,2025,6,779.17,52.7448,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.7448,52.7448,100,,official,default,true
172044,Ullà,10,Baix Empordà,2025,8,566.25,22.0386,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.0386,22.0386,100,,official,default,true
172057,Ullastret,10,Baix Empordà,2025,6,1183.33,100,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
172060,Urús,15,Cerdanya,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172076,la Vall d'en Bas,19,Garrotxa,2025,34,646.76,33.6493,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.6493,33.6493,100,,official,default,true
172082,la Vall de Bianya,19,Garrotxa,2025,15,675.33,37.7695,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.7695,37.7695,100,,official,default,true
172095,Vall-llobrega,10,Baix Empordà,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172109,Ventalló,02,Alt Empordà,2025,13,790.77,54.4177,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.4177,54.4177,100,,official,default,true
172116,Verges,10,Baix Empordà,2025,29,663.48,36.0606,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.0606,36.0606,100,,official,default,true
172121,Vidrà,24,Osona,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172137,Vidreres,34,Selva,2025,48,748.13,48.2683,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.2683,48.2683,100,,official,default,true
172142,Vilabertran,02,Alt Empordà,2025,7,778.57,52.6582,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.6582,52.6582,100,,official,default,true
172155,Vilablareix,20,Gironès,2025,42,1327.86,100,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
172168,Viladasens,20,Gironès,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172174,Viladamat,02,Alt Empordà,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172180,Vilademuls,28,Pla de l'Estany,2025,7,734,46.2306,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.2306,46.2306,100,,official,default,true
172207,Viladrau,24,Osona,2025,23,770.33,51.4699,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.4699,51.4699,100,,official,default,true
172214,Vilafant,02,Alt Empordà,2025,34,757.35,49.598,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.598,49.598,100,,official,default,true
172229,Vilaür,02,Alt Empordà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172235,Vilajuïga,02,Alt Empordà,2025,11,595.45,26.2497,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.2497,26.2497,100,,official,default,true
172240,Vilallonga de Ter,31,Ripollès,2025,7,609.29,28.2456,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.2456,28.2456,100,,official,default,true
172253,Vilamacolum,02,Alt Empordà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172266,Vilamalla,02,Alt Empordà,2025,6,705,42.0484,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.0484,42.0484,100,,official,default,true
172272,Vilamaniscle,02,Alt Empordà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172288,Vilanant,02,Alt Empordà,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
172305,Vila-sacra,02,Alt Empordà,2025,7,566.43,22.0645,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.0645,22.0645,100,,official,default,true
172327,Vilopriu,10,Baix Empordà,2025,6,1204.17,100,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
172333,Vilobí d'Onyar,34,Selva,2025,41,567.93,22.2809,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.2809,22.2809,100,,official,default,true
172348,Biure,02,Alt Empordà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",10,Baix Empordà,2025,7,1017.86,87.1674,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,87.1674,87.1674,100,,official,default,true
179026,Forallac,10,Baix Empordà,2025,19,784.16,53.4644,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.4644,53.4644,100,,official,default,true
179032,Sant Julià del Llor i Bonmatí,34,Selva,2025,24,616.04,29.219,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.219,29.219,100,,official,default,true
250019,Abella de la Conca,25,Pallars Jussà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250024,Àger,23,Noguera,2025,7,432.86,2.8018,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.8018,2.8018,100,,official,default,true
250030,Agramunt,38,Urgell,2025,104,425.39,1.7245,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.7245,1.7245,100,,official,default,true
250045,els Alamús,33,Segrià,2025,8,566.88,22.1294,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.1294,22.1294,100,,official,default,true
250058,Alàs i Cerc,04,Alt Urgell,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250061,l'Albagés,18,Garrigues,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250077,Albatàrrec,33,Segrià,2025,13,506.36,13.4016,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.4016,13.4016,100,,official,default,true
250083,Albesa,23,Noguera,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250096,l'Albi,18,Garrigues,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250100,Alcanó,33,Segrià,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250117,Alcarràs,33,Segrià,2025,125,476.65,9.117,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.117,9.117,100,,official,default,true
250122,Alcoletge,33,Segrià,2025,44,476.18,9.0492,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.0492,9.0492,100,,official,default,true
250138,Alfarràs,33,Segrià,2025,18,452.5,5.6342,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.6342,5.6342,100,,official,default,true
250143,Alfés,33,Segrià,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250156,Algerri,23,Noguera,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250169,Alguaire,33,Segrià,2025,29,469.49,8.0844,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.0844,8.0844,100,,official,default,true
250175,Alins,26,Pallars Sobirà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
250194,Almacelles,33,Segrià,2025,72,450.44,5.3371,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.3371,5.3371,100,,official,default,true
