municipality_code,municipality_name,comarca_code,comarca_name,reference_period,origin_name,destination_lat,destination_lon,drive_minutes,road_distance_km,routing_engine,routing_profile,routing_date,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
171387,Portbou,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.425863,3.158606,135.7415,168.1,openrouteservice,driving-car,2026-08-21,53.441,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,53.441,53.441,100,,official,default,true
171390,les Preses,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.141183,2.461175,102.665167,103.02,openrouteservice,driving-car,2026-08-21,68.6674,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,68.6674,68.6674,100,,official,default,true
171404,el Port de la Selva,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.338431,3.204722,126.974167,164.96,openrouteservice,driving-car,2026-08-21,57.0941,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,57.0941,57.0941,100,,official,default,true
171411,Puigcerdà,15,Cerdanya,2026-08-21,"Plaça de Catalunya, Barcelona",42.431239,1.927165,125.741333,150.25,openrouteservice,driving-car,2026-08-21,57.6078,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,57.6078,57.6078,100,,official,default,true
171426,Quart,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",41.939793,2.839872,74.785833,96.82,openrouteservice,driving-car,2026-08-21,83.4523,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,83.4523,83.4523,100,,official,default,true
171432,Rabós,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.379064,3.028525,111.082167,152.51,openrouteservice,driving-car,2026-08-21,64.4589,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,64.4589,64.4589,100,,official,default,true
171447,Regencós,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",41.952446,3.16989,101.257833,124.69,openrouteservice,driving-car,2026-08-21,69.3711,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.3711,69.3711,100,,official,default,true
171450,Ribes de Freser,31,Ripollès,2026-08-21,"Plaça de Catalunya, Barcelona",42.306166,2.167638,114.777833,117.27,openrouteservice,driving-car,2026-08-21,62.6111,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,62.6111,62.6111,100,,official,default,true
171463,Riells i Viabrea,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.725202,2.558162,57.8455,55.94,openrouteservice,driving-car,2026-08-21,92.8636,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,92.8636,92.8636,100,,official,default,true
171479,Ripoll,31,Ripollès,2026-08-21,"Plaça de Catalunya, Barcelona",42.200867,2.190587,101.302333,103.98,openrouteservice,driving-car,2026-08-21,69.3488,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.3488,69.3488,100,,official,default,true
171485,Riudarenes,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.822587,2.717045,68.107833,85.41,openrouteservice,driving-car,2026-08-21,87.1623,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,87.1623,87.1623,100,,official,default,true
171498,Riudaura,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.188572,2.406803,115.441667,113.07,openrouteservice,driving-car,2026-08-21,62.2792,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,62.2792,62.2792,100,,official,default,true
171501,Riudellots de la Selva,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.892818,2.803296,69.069833,89.14,openrouteservice,driving-car,2026-08-21,86.6279,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,86.6279,86.6279,100,,official,default,true
171518,Riumors,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.2273,3.042124,99.652667,139.75,openrouteservice,driving-car,2026-08-21,70.1737,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,70.1737,70.1737,100,,official,default,true
171523,Roses,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.262191,3.177887,117.337167,152.62,openrouteservice,driving-car,2026-08-21,61.3314,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,61.3314,61.3314,100,,official,default,true
171539,Rupià,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.020417,3.010859,100.016167,122.08,openrouteservice,driving-car,2026-08-21,69.9919,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.9919,69.9919,100,,official,default,true
171544,Sales de Llierca,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.235622,2.649819,109.552333,138.11,openrouteservice,driving-car,2026-08-21,65.2238,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,65.2238,65.2238,100,,official,default,true
171557,Salt,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",41.974483,2.793078,74.1515,96.67,openrouteservice,driving-car,2026-08-21,83.8047,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,83.8047,83.8047,100,,official,default,true
171576,Sant Andreu Salou,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",41.873535,2.825403,74.951833,91.7,openrouteservice,driving-car,2026-08-21,83.3601,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,83.3601,83.3601,100,,official,default,true
171582,Sant Climent Sescebes,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.368782,2.980503,104.165667,148.51,openrouteservice,driving-car,2026-08-21,67.9172,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,67.9172,67.9172,100,,official,default,true
171595,Sant Feliu de Buixalleu,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.791148,2.586467,70.262167,79.52,openrouteservice,driving-car,2026-08-21,85.9655,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.9655,85.9655,100,,official,default,true
171609,Sant Feliu de Guíxols,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",41.780386,3.028607,83.818333,101.76,openrouteservice,driving-car,2026-08-21,78.4343,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.4343,78.4343,100,,official,default,true
171616,Sant Feliu de Pallerols,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.075579,2.507024,104.766,124.21,openrouteservice,driving-car,2026-08-21,67.617,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,67.617,67.617,100,,official,default,true
171621,Sant Ferriol,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.197815,2.668523,113.352,135.41,openrouteservice,driving-car,2026-08-21,63.324,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,63.324,63.324,100,,official,default,true
171637,Sant Gregori,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",41.9907,2.760172,75.0235,101.37,openrouteservice,driving-car,2026-08-21,83.3203,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,83.3203,83.3203,100,,official,default,true
171642,Sant Hilari Sacalm,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.879178,2.508764,83.409833,91.66,openrouteservice,driving-car,2026-08-21,78.6612,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.6612,78.6612,100,,official,default,true
171655,Sant Jaume de Llierca,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.212863,2.608585,108.377167,137.86,openrouteservice,driving-car,2026-08-21,65.8114,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,65.8114,65.8114,100,,official,default,true
171668,Sant Jordi Desvalls,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",42.072064,2.953833,91.773833,116.94,openrouteservice,driving-car,2026-08-21,74.1131,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,74.1131,74.1131,100,,official,default,true
171674,Sant Joan de les Abadesses,31,Ripollès,2026-08-21,"Plaça de Catalunya, Barcelona",42.232779,2.284822,112.564,113.67,openrouteservice,driving-car,2026-08-21,63.718,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,63.718,63.718,100,,official,default,true
171680,Sant Joan de Mollet,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",42.04567,2.942719,92.698,114.96,openrouteservice,driving-car,2026-08-21,73.651,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.651,73.651,100,,official,default,true
171693,Sant Julià de Ramis,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",42.034541,2.839586,77.863833,105.66,openrouteservice,driving-car,2026-08-21,81.7423,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,81.7423,81.7423,100,,official,default,true
171707,Vallfogona de Ripollès,31,Ripollès,2026-08-21,"Plaça de Catalunya, Barcelona",42.195386,2.303633,115.9875,115.36,openrouteservice,driving-car,2026-08-21,62.0063,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,62.0063,62.0063,100,,official,default,true
171714,Sant Llorenç de la Muga,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.319986,2.789555,110.832667,152.97,openrouteservice,driving-car,2026-08-21,64.5837,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,64.5837,64.5837,100,,official,default,true
171729,Sant Martí de Llémena,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",42.036396,2.647533,90.767,114.95,openrouteservice,driving-car,2026-08-21,74.6165,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,74.6165,74.6165,100,,official,default,true
171735,Sant Martí Vell,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",42.019778,2.931088,91.937167,114.1,openrouteservice,driving-car,2026-08-21,74.0314,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,74.0314,74.0314,100,,official,default,true
171740,Sant Miquel de Campmajor,28,Pla de l'Estany,2026-08-21,"Plaça de Catalunya, Barcelona",42.135918,2.679208,102.637167,126.73,openrouteservice,driving-car,2026-08-21,68.6814,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,68.6814,68.6814,100,,official,default,true
171753,Sant Miquel de Fluvià,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.171968,2.991704,94.559,130.09,openrouteservice,driving-car,2026-08-21,72.7205,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,72.7205,72.7205,100,,official,default,true
171766,Sant Mori,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.153776,2.990767,92.091833,128.21,openrouteservice,driving-car,2026-08-21,73.9541,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.9541,73.9541,100,,official,default,true
171772,Sant Pau de Segúries,31,Ripollès,2026-08-21,"Plaça de Catalunya, Barcelona",42.260861,2.364922,123.4125,121.36,openrouteservice,driving-car,2026-08-21,58.5781,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,58.5781,58.5781,100,,official,default,true
171788,Sant Pere Pescador,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.188157,3.08196,103.0115,137.93,openrouteservice,driving-car,2026-08-21,68.4942,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,68.4942,68.4942,100,,official,default,true
171805,Santa Coloma de Farners,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.864077,2.662652,76.8275,91.8,openrouteservice,driving-car,2026-08-21,82.3181,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,82.3181,82.3181,100,,official,default,true
171812,Santa Cristina d'Aro,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",41.812686,2.996348,76.9895,96.81,openrouteservice,driving-car,2026-08-21,82.2281,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,82.2281,82.2281,100,,official,default,true
171827,Santa Llogaia d'Àlguema,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.233329,2.95202,93.845333,131.87,openrouteservice,driving-car,2026-08-21,73.0773,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.0773,73.0773,100,,official,default,true
171833,Sant Aniol de Finestres,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.063501,2.614794,96.710667,119.36,openrouteservice,driving-car,2026-08-21,71.6447,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,71.6447,71.6447,100,,official,default,true
171848,Santa Pau,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.144269,2.571364,115.548667,139.77,openrouteservice,driving-car,2026-08-21,62.2257,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,62.2257,62.2257,100,,official,default,true
171851,Sant Joan les Fonts,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.212645,2.51178,115.0345,147.28,openrouteservice,driving-car,2026-08-21,62.4828,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,62.4828,62.4828,100,,official,default,true
171864,Sarrià de Ter,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",42.018476,2.825438,81.714667,108.21,openrouteservice,driving-car,2026-08-21,79.603,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,79.603,79.603,100,,official,default,true
171870,"Saus, Camallera i Llampaies",02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.123133,2.963759,87.437167,122.61,openrouteservice,driving-car,2026-08-21,76.4238,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.4238,76.4238,100,,official,default,true
171886,la Selva de Mar,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.324488,3.186473,126.704333,165.62,openrouteservice,driving-car,2026-08-21,57.2065,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,57.2065,57.2065,100,,official,default,true
171899,la Cellera de Ter,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.968304,2.620737,85.102667,106.69,openrouteservice,driving-car,2026-08-21,77.7207,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,77.7207,77.7207,100,,official,default,true
171903,Serinyà,28,Pla de l'Estany,2026-08-21,"Plaça de Catalunya, Barcelona",42.169063,2.744393,93.391667,122.54,openrouteservice,driving-car,2026-08-21,73.3042,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.3042,73.3042,100,,official,default,true
171910,Serra de Daró,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.028334,3.072067,106.0105,127.26,openrouteservice,driving-car,2026-08-21,66.9947,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,66.9947,66.9947,100,,official,default,true
171925,Setcases,31,Ripollès,2026-08-21,"Plaça de Catalunya, Barcelona",42.375371,2.30118,146.692833,138.76,openrouteservice,driving-car,2026-08-21,48.878,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,48.878,48.878,100,,official,default,true
171931,Sils,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.81083,2.742934,65.812167,79.61,openrouteservice,driving-car,2026-08-21,88.4377,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,88.4377,88.4377,100,,official,default,true
171946,Susqueda,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",42.014545,2.546978,101.7045,121.49,openrouteservice,driving-car,2026-08-21,69.1478,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.1478,69.1478,100,,official,default,true
171959,la Tallada d'Empordà,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.080607,3.055232,102.076167,139.59,openrouteservice,driving-car,2026-08-21,68.9619,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,68.9619,68.9619,100,,official,default,true
171962,Terrades,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.310393,2.839785,104.832167,147.9,openrouteservice,driving-car,2026-08-21,67.5839,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,67.5839,67.5839,100,,official,default,true
171978,Torrent,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",41.952011,3.127693,100.168667,123.9,openrouteservice,driving-car,2026-08-21,69.9157,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.9157,69.9157,100,,official,default,true
171984,Torroella de Fluvià,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.174879,3.040969,98.388,133.59,openrouteservice,driving-car,2026-08-21,70.806,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,70.806,70.806,100,,official,default,true
171997,Torroella de Montgrí,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.041071,3.126103,111.369833,133.41,openrouteservice,driving-car,2026-08-21,64.3151,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,64.3151,64.3151,100,,official,default,true
172001,Tortellà,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.232882,2.630001,109.173833,137.04,openrouteservice,driving-car,2026-08-21,65.4131,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,65.4131,65.4131,100,,official,default,true
172018,Toses,31,Ripollès,2026-08-21,"Plaça de Catalunya, Barcelona",42.321644,2.016986,139.5265,159.29,openrouteservice,driving-car,2026-08-21,51.864,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,51.864,51.864,100,,official,default,true
172023,Tossa de Mar,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.718008,2.93123,82.690167,100.75,openrouteservice,driving-car,2026-08-21,79.061,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,79.061,79.061,100,,official,default,true
172039,Ultramort,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.036679,3.034478,103.637667,125.28,openrouteservice,driving-car,2026-08-21,68.1812,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,68.1812,68.1812,100,,official,default,true
172044,Ullà,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.050702,3.107679,107.598833,131.36,openrouteservice,driving-car,2026-08-21,66.2006,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,66.2006,66.2006,100,,official,default,true
172057,Ullastret,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.000437,3.068546,109.8025,130.39,openrouteservice,driving-car,2026-08-21,65.0987,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,65.0987,65.0987,100,,official,default,true
172060,Urús,15,Cerdanya,2026-08-21,"Plaça de Catalunya, Barcelona",42.35007,1.854021,108.1855,138.03,openrouteservice,driving-car,2026-08-21,65.9073,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,65.9073,65.9073,100,,official,default,true
172076,la Vall d'en Bas,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.118256,2.459063,101.579833,102.82,openrouteservice,driving-car,2026-08-21,69.2101,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.2101,69.2101,100,,official,default,true
172082,la Vall de Bianya,19,Garrotxa,2026-08-21,"Plaça de Catalunya, Barcelona",42.210973,2.453614,121.780833,115.08,openrouteservice,driving-car,2026-08-21,59.258,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,59.258,59.258,100,,official,default,true
172095,Vall-llobrega,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",41.879186,3.126424,93.316333,116.24,openrouteservice,driving-car,2026-08-21,73.3418,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.3418,73.3418,100,,official,default,true
172109,Ventalló,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.148875,3.026877,92.987833,129.1,openrouteservice,driving-car,2026-08-21,73.5061,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.5061,73.5061,100,,official,default,true
172116,Verges,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.060403,3.046577,101.773,126.14,openrouteservice,driving-car,2026-08-21,69.1135,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.1135,69.1135,100,,official,default,true
172121,Vidrà,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",42.122472,2.309885,100.6275,102.7,openrouteservice,driving-car,2026-08-21,69.6863,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.6863,69.6863,100,,official,default,true
172137,Vidreres,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.788884,2.779223,61.6565,77.26,openrouteservice,driving-car,2026-08-21,90.7464,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,90.7464,90.7464,100,,official,default,true
172142,Vilabertran,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.282695,2.98156,103.027333,139.17,openrouteservice,driving-car,2026-08-21,68.4863,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,68.4863,68.4863,100,,official,default,true
172155,Vilablareix,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",41.956881,2.772984,74.032,97.22,openrouteservice,driving-car,2026-08-21,83.8711,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,83.8711,83.8711,100,,official,default,true
172168,Viladasens,20,Gironès,2026-08-21,"Plaça de Catalunya, Barcelona",42.095723,2.930171,86.138,118.34,openrouteservice,driving-car,2026-08-21,77.1456,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,77.1456,77.1456,100,,official,default,true
172174,Viladamat,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.133457,3.074771,97.317833,133.57,openrouteservice,driving-car,2026-08-21,71.3411,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,71.3411,71.3411,100,,official,default,true
172180,Vilademuls,28,Pla de l'Estany,2026-08-21,"Plaça de Catalunya, Barcelona",42.13869,2.887874,87.0895,119.37,openrouteservice,driving-car,2026-08-21,76.6169,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.6169,76.6169,100,,official,default,true
172207,Viladrau,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",41.847516,2.389982,87.502,76.98,openrouteservice,driving-car,2026-08-21,76.3878,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.3878,76.3878,100,,official,default,true
172214,Vilafant,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.246983,2.937576,96.5895,135.54,openrouteservice,driving-car,2026-08-21,71.7053,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,71.7053,71.7053,100,,official,default,true
172229,Vilaür,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.14361,2.955087,88.177,124.49,openrouteservice,driving-car,2026-08-21,76.0128,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.0128,76.0128,100,,official,default,true
172235,Vilajuïga,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.32551,3.09296,111.034667,149.89,openrouteservice,driving-car,2026-08-21,64.4827,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,64.4827,64.4827,100,,official,default,true
172240,Vilallonga de Ter,31,Ripollès,2026-08-21,"Plaça de Catalunya, Barcelona",42.331156,2.31214,139.900667,132.85,openrouteservice,driving-car,2026-08-21,51.7081,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,51.7081,51.7081,100,,official,default,true
172253,Vilamacolum,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.196432,3.056801,102.229667,137.43,openrouteservice,driving-car,2026-08-21,68.8852,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,68.8852,68.8852,100,,official,default,true
172266,Vilamalla,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.217684,2.970474,92.689333,132.74,openrouteservice,driving-car,2026-08-21,73.6553,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.6553,73.6553,100,,official,default,true
172272,Vilamaniscle,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.37516,3.067774,115.949333,154.41,openrouteservice,driving-car,2026-08-21,62.0253,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,62.0253,62.0253,100,,official,default,true
172288,Vilanant,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.254596,2.888685,104.6175,140.11,openrouteservice,driving-car,2026-08-21,67.6912,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,67.6912,67.6912,100,,official,default,true
172305,Vila-sacra,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.265499,3.018132,101.9075,138.81,openrouteservice,driving-car,2026-08-21,69.0463,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.0463,69.0463,100,,official,default,true
172327,Vilopriu,10,Baix Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.104199,2.992003,92.797833,128.95,openrouteservice,driving-car,2026-08-21,73.6011,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,73.6011,73.6011,100,,official,default,true
172333,Vilobí d'Onyar,34,Selva,2026-08-21,"Plaça de Catalunya, Barcelona",41.888506,2.742548,71.413333,91.18,openrouteservice,driving-car,2026-08-21,85.3259,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.3259,85.3259,100,,official,default,true
172348,Biure,02,Alt Empordà,2026-08-21,"Plaça de Catalunya, Barcelona",42.337658,2.894999,101.756333,144.94,openrouteservice,driving-car,2026-08-21,69.1218,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,69.1218,69.1218,100,,official,default,true
