municipality_code,municipality_name,comarca_code,comarca_name,reference_period,avg_monthly_rent_eur,avg_sale_price_eur,gross_yield_proxy_pct,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
252043,Seròs,33,Segrià,2025,362.98,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252056,Sidamon,27,Pla d'Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252069,el Soleràs,18,Garrigues,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252075,Solsona,35,Solsonès,2025,411.79,132498.1,3.729472,21.8853,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.8853,21.8853,100,,official,default,true
252081,Soriguera,26,Pallars Sobirà,2025,450,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252094,Sort,26,Pallars Sobirà,2025,465.55,126408.83,4.41947,39.6937,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.6937,39.6937,100,,official,default,true
252108,Soses,33,Segrià,2025,415.42,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252115,Sudanell,33,Segrià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252120,Sunyer,33,Segrià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252154,Talarn,25,Pallars Jussà,2025,414.44,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252167,Talavera,32,Segarra,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252173,Tàrrega,38,Urgell,2025,469.51,90514.06,6.22458,86.2824,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,86.2824,86.2824,100,,official,default,true
252189,Tarrés,18,Garrigues,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252192,Tarroja de Segarra,32,Segarra,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252206,Térmens,23,Noguera,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252213,Tírvia,26,Pallars Sobirà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252228,Tiurana,23,Noguera,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252234,Torà,35,Solsonès,2025,435.06,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252249,els Torms,18,Garrigues,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252252,Tornabous,38,Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252265,Torrebesses,33,Segrià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252271,la Torre de Cabdella,25,Pallars Jussà,2025,448.57,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252287,Torrefarrera,33,Segrià,2025,610.23,157590.24,4.646709,45.5586,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.5586,45.5586,100,,official,default,true
252304,Torregrossa,27,Pla d'Urgell,2025,453.33,212087.79,2.564957,0,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
252311,Torrelameu,23,Noguera,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252326,Torres de Segre,33,Segrià,2025,453.08,93280,5.828645,76.0636,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.0636,76.0636,100,,official,default,true
252332,Torre-serona,33,Segrià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252347,Tremp,25,Pallars Jussà,2025,411.66,87992.55,5.614021,70.5243,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.5243,70.5243,100,,official,default,true
252385,Vallbona de les Monges,38,Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252398,les Valls de Valira,04,Alt Urgell,2025,658.76,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252402,Vallfogona de Balaguer,23,Noguera,2025,460.83,168395.45,3.283913,10.3857,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.3857,10.3857,100,,official,default,true
252424,Verdú,38,Urgell,2025,462.5,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252430,Vielha e Mijaran,39,Val d'Aran,2025,717.03,251118.55,3.426414,14.0635,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.0635,14.0635,100,,official,default,true
252445,Vilagrassa,38,Urgell,2025,509.7,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252458,Vilaller,05,Alta Ribagorça,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252477,Vilamòs,39,Val d'Aran,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252483,Vilanova de Bellpuig,27,Pla d'Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252496,Vilanova de l'Aguda,23,Noguera,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252509,Vilanova de Meià,23,Noguera,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252516,Vilanova de Segrià,33,Segrià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252521,Vila-sana,27,Pla d'Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252537,el Vilosell,18,Garrigues,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252542,Vilanova de la Barca,33,Segrià,2025,573.33,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
252555,Vinaixa,18,Garrigues,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259010,Vall de Cardós,26,Pallars Sobirà,2025,460,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259025,Sant Martí de Riucorb,38,Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259031,la Guingueta d'Àneu,26,Pallars Sobirà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259046,Castell de Mur,25,Pallars Jussà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259059,Ribera d'Ondara,32,Segarra,2025,485.83,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259062,les Valls d'Aguilar,04,Alt Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259078,Torrefeta i Florejacs,32,Segarra,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259084,Fígols i Alinyà,04,Alt Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259097,la Vansa i Fórnols,04,Alt Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259101,Josa i Tuixén,04,Alt Urgell,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259118,els Plans de Sió,32,Segarra,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259123,Gimenells i el Pla de la Font,33,Segrià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
259139,Riu de Cerdanya,15,Cerdanya,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430017,Aiguamúrcia,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430022,Albinyana,12,Baix Penedès,2025,603.62,159849.28,4.531419,42.583,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.583,42.583,100,,official,default,true
430038,l'Albiol,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430043,Alcanar,22,Montsià,2025,463.19,108199.24,5.137079,58.2147,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.2147,58.2147,100,,official,default,true
430056,Alcover,01,Alt Camp,2025,531.02,148690.52,4.285572,36.2379,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.2379,36.2379,100,,official,default,true
430069,Aldover,09,Baix Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430075,l'Aleixar,08,Baix Camp,2025,466.15,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430081,Alfara de Carles,09,Baix Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430094,Alforja,08,Baix Camp,2025,603.62,117564.71,6.161237,84.6476,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,84.6476,84.6476,100,,official,default,true
430108,Alió,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430115,Almoster,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430120,Altafulla,36,Tarragonès,2025,818.21,289266.88,3.394277,13.2341,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.2341,13.2341,100,,official,default,true
430136,l'Ametlla de Mar,09,Baix Ebre,2025,525.19,209913.78,3.002318,3.1179,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.1179,3.1179,100,,official,default,true
430141,Amposta,22,Montsià,2025,424.08,71490.06,7.118416,100,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
430154,Arbolí,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430167,l'Arboç,12,Baix Penedès,2025,517.03,88095.7,7.04275,100,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
430173,l'Argentera,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430189,Arnes,37,Terra Alta,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430192,Ascó,30,Ribera d'Ebre,2025,358.89,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430206,Banyeres del Penedès,12,Baix Penedès,2025,589.21,211625,3.341061,11.8606,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.8606,11.8606,100,,official,default,true
430213,Barberà de la Conca,16,Conca de Barberà,2025,421.95,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430228,Batea,37,Terra Alta,2025,282.86,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430234,Bellmunt del Priorat,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430249,Bellvei,12,Baix Penedès,2025,683.08,142655.15,5.745997,73.9305,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.9305,73.9305,100,,official,default,true
430252,Benifallet,09,Baix Ebre,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430265,Benissanet,30,Ribera d'Ebre,2025,425.83,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430271,la Bisbal de Montsant,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430287,la Bisbal del Penedès,12,Baix Penedès,2025,736.57,163574.03,5.403572,65.0927,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.0927,65.0927,100,,official,default,true
430290,Blancafort,16,Conca de Barberà,2025,463.57,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430304,Bonastre,12,Baix Penedès,2025,515.83,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430311,les Borges del Camp,08,Baix Camp,2025,563.88,104877.96,6.451842,92.1479,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,92.1479,92.1479,100,,official,default,true
430326,Bot,37,Terra Alta,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430332,Botarell,08,Baix Camp,2025,727.14,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430347,Bràfim,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430350,Cabacés,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430363,Cabra del Camp,01,Alt Camp,2025,595.5,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430379,Calafell,12,Baix Penedès,2025,708.46,192547.17,4.415292,39.5859,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.5859,39.5859,100,,official,default,true
430385,Cambrils,08,Baix Camp,2025,683.4,203996.56,4.020068,29.3854,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.3854,29.3854,100,,official,default,true
430398,Capafonts,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430402,Capçanes,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430419,Caseres,37,Terra Alta,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430424,Castellvell del Camp,08,Baix Camp,2025,,338730.43,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430430,el Catllar,36,Tarragonès,2025,733.55,223830.08,3.932715,27.1309,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.1309,27.1309,100,,official,default,true
430445,la Sénia,22,Montsià,2025,344.91,61666.64,6.711765,98.8564,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,98.8564,98.8564,100,,official,default,true
430458,Colldejou,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430461,Conesa,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430477,Constantí,36,Tarragonès,2025,532.6,77748.84,8.220316,100,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
430483,Corbera d'Ebre,37,Terra Alta,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430496,Cornudella de Montsant,29,Priorat,2025,394.69,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430509,Creixell,36,Tarragonès,2025,632.12,196234.83,3.865491,25.3959,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.3959,25.3959,100,,official,default,true
430516,Cunit,12,Baix Penedès,2025,741.92,192795.81,4.61786,44.814,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,44.814,44.814,100,,official,default,true
430521,Xerta,09,Baix Ebre,2025,437.78,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430537,Duesaigües,08,Baix Camp,2025,480,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430542,l'Espluga de Francolí,16,Conca de Barberà,2025,496.14,117996.5,5.045641,55.8548,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.8548,55.8548,100,,official,default,true
430555,Falset,29,Priorat,2025,468.6,86987.07,6.464409,92.4723,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,92.4723,92.4723,100,,official,default,true
430568,la Fatarella,37,Terra Alta,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430574,la Febró,08,Baix Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430580,la Figuera,29,Priorat,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430593,Figuerola del Camp,01,Alt Camp,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430607,Flix,30,Ribera d'Ebre,2025,390.7,96721.74,4.847307,50.7359,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.7359,50.7359,100,,official,default,true
430614,Forès,16,Conca de Barberà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430629,Freginals,22,Montsià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
430635,la Galera,22,Montsià,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
