municipality_code,municipality_name,comarca_code,comarca_name,reference_period,sales_count,avg_surface_m2,avg_sale_price_eur,sale_price_eur_m2,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
171030,Maçanet de la Selva,34,Selva,2025,136,150.79,191178.01,1479.14,23.1288,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,23.1288,23.1288,100,,official,default,true
171058,Mieres,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171061,Mollet de Peralada,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171077,Molló,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171096,Montagut i Oix,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171100,Mont-ras,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171117,Navata,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171122,Ogassa,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171143,Olot,19,Garrotxa,2025,250,92.04,150370.46,1722.97,32.3156,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.3156,32.3156,100,,official,default,true
171156,Ordis,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171169,Osor,34,Selva,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171175,Palafrugell,10,Baix Empordà,2025,410,109.2,316241.19,2956.17,78.779,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,78.779,78.779,100,,official,default,true
171181,Palamós,10,Baix Empordà,2025,296,83.54,242980.59,3120.41,84.967,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,84.967,84.967,100,,official,default,true
171194,Palau de Santa Eulàlia,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171208,Palau-saverdera,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171215,Palau-sator,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171236,Palol de Revardit,28,Pla de l'Estany,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171241,Pals,10,Baix Empordà,2025,63,137.17,383589.64,2921.15,77.4595,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,77.4595,77.4595,100,,official,default,true
171254,Pardines,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171267,Parlavà,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171289,Pau,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171292,Pedret i Marzà,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171306,la Pera,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171328,Peralada,02,Alt Empordà,2025,38,222.35,386508.17,1899.02,38.9486,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.9486,38.9486,100,,official,default,true
171334,les Planes d'Hostoles,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171349,Planoles,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171352,Pont de Molins,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171365,Pontós,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171371,Porqueres,28,Pla de l'Estany,2025,26,136,273078.79,2147.14,48.2971,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.2971,48.2971,100,,official,default,true
171387,Portbou,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171390,les Preses,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171404,el Port de la Selva,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171411,Puigcerdà,15,Cerdanya,2025,93,95.93,269347.23,2895.21,76.4822,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,76.4822,76.4822,100,,official,default,true
171426,Quart,20,Gironès,2025,20,150,334122.44,2273.89,53.0726,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.0726,53.0726,100,,official,default,true
171432,Rabós,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171447,Regencós,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171450,Ribes de Freser,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171463,Riells i Viabrea,34,Selva,2025,82,162.51,228941.47,1551.74,25.8641,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.8641,25.8641,100,,official,default,true
171479,Ripoll,31,Ripollès,2025,103,88.36,95745.52,1061.92,7.4091,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.4091,7.4091,100,,official,default,true
171485,Riudarenes,34,Selva,2025,51,128.4,158972.59,1382.74,19.4967,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.4967,19.4967,100,,official,default,true
171498,Riudaura,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171501,Riudellots de la Selva,34,Selva,2025,11,95.9,212200,2199.32,50.2631,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.2631,50.2631,100,,official,default,true
171518,Riumors,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171523,Roses,02,Alt Empordà,2025,958,71.92,206429.19,3091.23,83.8676,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,83.8676,83.8676,100,,official,default,true
171539,Rupià,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171544,Sales de Llierca,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171557,Salt,20,Gironès,2025,382,84.81,110285.94,1286.42,15.8676,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.8676,15.8676,100,,official,default,true
171576,Sant Andreu Salou,20,Gironès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171582,Sant Climent Sescebes,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171595,Sant Feliu de Buixalleu,34,Selva,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171609,Sant Feliu de Guíxols,10,Baix Empordà,2025,322,100.5,291511.71,2780.69,72.1674,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,72.1674,72.1674,100,,official,default,true
171616,Sant Feliu de Pallerols,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171621,Sant Ferriol,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171637,Sant Gregori,20,Gironès,2025,8,154.63,465142.86,2822.47,73.7415,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.7415,73.7415,100,,official,default,true
171642,Sant Hilari Sacalm,34,Selva,2025,70,94.83,93803.24,1031.01,6.2445,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.2445,6.2445,100,,official,default,true
171655,Sant Jaume de Llierca,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171668,Sant Jordi Desvalls,20,Gironès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171674,Sant Joan de les Abadesses,31,Ripollès,2025,31,90.62,106786.49,1198.84,12.5679,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,12.5679,12.5679,100,,official,default,true
171680,Sant Joan de Mollet,20,Gironès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171693,Sant Julià de Ramis,20,Gironès,2025,15,192.86,353597.34,1927.14,40.0081,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.0081,40.0081,100,,official,default,true
171707,Vallfogona de Ripollès,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171714,Sant Llorenç de la Muga,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171729,Sant Martí de Llémena,20,Gironès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171735,Sant Martí Vell,20,Gironès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171740,Sant Miquel de Campmajor,28,Pla de l'Estany,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171753,Sant Miquel de Fluvià,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171766,Sant Mori,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171772,Sant Pau de Segúries,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171788,Sant Pere Pescador,02,Alt Empordà,2025,38,105.94,159363.84,1670.4,30.3349,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.3349,30.3349,100,,official,default,true
171805,Santa Coloma de Farners,34,Selva,2025,142,111.41,156344.5,1528.03,24.9708,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.9708,24.9708,100,,official,default,true
171812,Santa Cristina d'Aro,10,Baix Empordà,2025,121,147.9,351674.86,2471.78,60.5286,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.5286,60.5286,100,,official,default,true
171827,Santa Llogaia d'Àlguema,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171833,Sant Aniol de Finestres,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171848,Santa Pau,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171851,Sant Joan les Fonts,19,Garrotxa,2025,27,91.35,183600,2037.59,44.1695,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,44.1695,44.1695,100,,official,default,true
171864,Sarrià de Ter,20,Gironès,2025,34,97.88,211206.7,2308.56,54.3789,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.3789,54.3789,100,,official,default,true
171870,"Saus, Camallera i Llampaies",02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171886,la Selva de Mar,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171899,la Cellera de Ter,34,Selva,2025,14,162.17,147083.33,929.52,2.4207,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.4207,2.4207,100,,official,default,true
171903,Serinyà,28,Pla de l'Estany,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171910,Serra de Daró,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171925,Setcases,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171931,Sils,34,Selva,2025,85,141.17,229612.65,1943.21,40.6136,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.6136,40.6136,100,,official,default,true
171946,Susqueda,34,Selva,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171959,la Tallada d'Empordà,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171962,Terrades,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171978,Torrent,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171984,Torroella de Fluvià,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171997,Torroella de Montgrí,10,Baix Empordà,2025,279,92.71,197447.13,2363.25,56.4395,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.4395,56.4395,100,,official,default,true
172001,Tortellà,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172018,Toses,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172023,Tossa de Mar,34,Selva,2025,178,73.91,215429.84,3142.62,85.8039,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,85.8039,85.8039,100,,official,default,true
172039,Ultramort,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172044,Ullà,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172057,Ullastret,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172060,Urús,15,Cerdanya,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172076,la Vall d'en Bas,19,Garrotxa,2025,14,137.17,198916.67,1925,39.9275,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.9275,39.9275,100,,official,default,true
172082,la Vall de Bianya,19,Garrotxa,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172095,Vall-llobrega,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172109,Ventalló,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172116,Verges,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172121,Vidrà,24,Osona,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172137,Vidreres,34,Selva,2025,103,143.84,201570.02,1562.94,26.2861,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.2861,26.2861,100,,official,default,true
172142,Vilabertran,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172155,Vilablareix,20,Gironès,2025,13,155.5,369000,2999.84,80.4243,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,80.4243,80.4243,100,,official,default,true
172168,Viladasens,20,Gironès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172174,Viladamat,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172180,Vilademuls,28,Pla de l'Estany,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172207,Viladrau,24,Osona,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172214,Vilafant,02,Alt Empordà,2025,26,160.86,264860.15,1712.96,31.9384,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.9384,31.9384,100,,official,default,true
172229,Vilaür,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172235,Vilajuïga,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172240,Vilallonga de Ter,31,Ripollès,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172253,Vilamacolum,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172266,Vilamalla,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172272,Vilamaniscle,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172288,Vilanant,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172305,Vila-sacra,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172327,Vilopriu,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172333,Vilobí d'Onyar,34,Selva,2025,25,172.73,289586.36,1778.79,34.4187,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,34.4187,34.4187,100,,official,default,true
172348,Biure,02,Alt Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
179026,Forallac,10,Baix Empordà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
179032,Sant Julià del Llor i Bonmatí,34,Selva,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250019,Abella de la Conca,25,Pallars Jussà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250024,Àger,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250030,Agramunt,38,Urgell,2025,67,100.57,87598.85,866.16,0.0335,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.0335,0.0335,100,,official,default,true
250045,els Alamús,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250058,Alàs i Cerc,04,Alt Urgell,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250061,l'Albagés,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250077,Albatàrrec,33,Segrià,2025,51,121.09,81682.83,641.7,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250083,Albesa,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250096,l'Albi,18,Garrigues,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250100,Alcanó,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250117,Alcarràs,33,Segrià,2025,84,101.38,100005.33,1038.07,6.5105,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.5105,6.5105,100,,official,default,true
250122,Alcoletge,33,Segrià,2025,26,145.45,136029.55,975.85,4.1663,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.1663,4.1663,100,,official,default,true
250138,Alfarràs,33,Segrià,2025,18,103.67,76593.75,774.31,0,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
250143,Alfés,33,Segrià,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250156,Algerri,23,Noguera,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250169,Alguaire,33,Segrià,2025,25,109.8,90815.73,910,1.6852,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.6852,1.6852,100,,official,default,true
250175,Alins,26,Pallars Sobirà,2025,,,,,,0,missing,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250194,Almacelles,33,Segrià,2025,54,106.35,88132.23,985.04,4.5125,100,municipality,gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.5125,4.5125,100,,official,default,true
