municipality_code,municipality_name,comarca_code,comarca_name,reference_period,price_eur_m2_current,price_eur_m2_1y_ago,price_eur_m2_3y_ago,growth_1y_pct,cagr_3y_pct,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
081069,Llinars del Vallès,41,Vallès Oriental,2022-2025,2245.13,2108.49,2040.25,6.480467,3.241119,39.2071,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.2071,39.2071,100,,official,default,true
081075,Lliçà d'Amunt,41,Vallès Oriental,2022-2025,1793.94,1686.89,1706.02,6.345998,1.689146,26.45,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.45,26.45,100,,official,default,true
081081,Lliçà de Vall,41,Vallès Oriental,2022-2025,2074.01,1751.1,1715.37,18.440409,6.533046,66.2665,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,66.2665,66.2665,100,,official,default,true
081094,Lluçà,43,Lluçanès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081108,Malgrat de Mar,21,Maresme,2022-2025,2300.85,1907.1,1903.09,20.646531,6.531079,66.2504,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,66.2504,66.2504,100,,official,default,true
081115,Malla,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081120,Manlleu,24,Osona,2022-2025,1103.41,1038.4,1043.55,6.260593,1.876625,27.991,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.991,27.991,100,,official,default,true
081136,Manresa,07,Bages,2022-2025,1475.81,1288.16,1257.44,14.56729,5.482657,57.6324,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.6324,57.6324,100,,official,default,true
081141,Martorell,11,Baix Llobregat,2022-2025,2100.64,1835.79,1715.03,14.427031,6.994134,70.0567,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.0567,70.0567,100,,official,default,true
081154,Martorelles,41,Vallès Oriental,2022-2025,2241.99,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081167,les Masies de Roda,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081173,les Masies de Voltregà,24,Osona,2022-2025,1301.67,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081189,el Masnou,21,Maresme,2022-2025,3798.96,3460.45,3279.87,9.782254,5.019359,53.8241,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.8241,53.8241,100,,official,default,true
081192,Masquefa,06,Anoia,2022-2025,1935.29,1817.37,1949.58,6.488497,-0.244926,10.552,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.552,10.552,100,,official,default,true
081206,Matadepera,40,Vallès Occidental,2022-2025,2733.32,3010.87,2914.62,-9.218266,-2.117997,0,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
081213,Mataró,21,Maresme,2022-2025,2540.29,2252.12,2253.87,12.795499,4.068225,46.0059,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.0059,46.0059,100,,official,default,true
081228,Mediona,03,Alt Penedès,2022-2025,1354.31,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081234,Molins de Rei,11,Baix Llobregat,2022-2025,3359.99,2854.48,2863.36,17.709355,5.476087,57.5784,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.5784,57.5784,100,,official,default,true
081249,Mollet del Vallès,41,Vallès Oriental,2022-2025,2386.27,2152.33,2140.83,10.869151,3.684173,42.849,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.849,42.849,100,,official,default,true
081252,Montcada i Reixac,40,Vallès Occidental,2022-2025,2231.98,2091.73,1909.85,6.704976,5.332812,56.4007,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.4007,56.4007,100,,official,default,true
081265,Montgat,21,Maresme,2022-2025,3639.54,3041.69,2950.95,19.655192,7.241171,72.0873,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,72.0873,72.0873,100,,official,default,true
081271,Monistrol de Montserrat,07,Bages,2022-2025,1482.28,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081287,Monistrol de Calders,42,Moianès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081290,Muntanyola,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081304,Montclar,14,Berguedà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081311,Montesquiu,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081326,Montmajor,14,Berguedà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081332,Montmaneu,06,Anoia,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081347,Figaró-Montmany,41,Vallès Oriental,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081350,Montmeló,41,Vallès Oriental,2022-2025,2704.25,2242.17,1895.49,20.608607,12.574955,100,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
081363,Montornès del Vallès,41,Vallès Oriental,2022-2025,2219.94,2364.23,1753.07,-6.103044,8.18839,79.8734,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,79.8734,79.8734,100,,official,default,true
081379,Montseny,41,Vallès Oriental,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081385,Moià,42,Moianès,2022-2025,1676.61,1595.53,1649.74,5.081697,0.539993,17.004,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.004,17.004,100,,official,default,true
081398,Mura,07,Bages,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081402,Navarcles,07,Bages,2022-2025,1488.91,1500.73,1142.09,-0.787617,9.241932,88.5334,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.5334,88.5334,100,,official,default,true
081419,Navàs,07,Bages,2022-2025,1091.92,1153.06,1164.14,-5.302413,-2.112207,0,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
081424,la Nou de Berguedà,14,Berguedà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081430,Òdena,06,Anoia,2022-2025,1439.55,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081445,Olvan,14,Berguedà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081458,Olèrdola,03,Alt Penedès,2022-2025,1413.47,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081461,Olesa de Bonesvalls,03,Alt Penedès,2022-2025,1560.82,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081477,Olesa de Montserrat,11,Baix Llobregat,2022-2025,2092.83,2107.11,1859.54,-0.677705,4.018234,45.5949,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.5949,45.5949,100,,official,default,true
081483,Olivella,17,Garraf,2022-2025,1601.11,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081496,Olost,43,Lluçanès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081509,Orís,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081516,Oristà,43,Lluçanès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081521,Orpí,06,Anoia,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081537,Òrrius,21,Maresme,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081542,Pacs del Penedès,03,Alt Penedès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081555,Palafolls,21,Maresme,2022-2025,2237.83,1874.87,1658.32,19.359209,10.5061,98.9248,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,98.9248,98.9248,100,,official,default,true
081568,Palau-solità i Plegamans,40,Vallès Occidental,2022-2025,2423.39,2339.84,2212.03,3.570757,3.08863,37.9536,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.9536,37.9536,100,,official,default,true
081574,Pallejà,11,Baix Llobregat,2022-2025,2842.48,2466.46,2590.84,15.245331,3.138056,38.3599,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.3599,38.3599,100,,official,default,true
081580,el Papiol,11,Baix Llobregat,2022-2025,2563.42,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081593,Parets del Vallès,41,Vallès Oriental,2022-2025,2675.76,2592.41,2402.24,3.215155,3.659773,42.6484,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.6484,42.6484,100,,official,default,true
081607,Perafita,43,Lluçanès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081614,Piera,06,Anoia,2022-2025,1668,1509.69,1552.91,10.486259,2.411781,32.39,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.39,32.39,100,,official,default,true
081629,els Hostalets de Pierola,06,Anoia,2022-2025,1626.04,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081635,Pineda de Mar,21,Maresme,2022-2025,2435.93,2189.13,1962.79,11.273885,7.464162,73.9203,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.9203,73.9203,100,,official,default,true
081640,el Pla del Penedès,03,Alt Penedès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081653,la Pobla de Claramunt,06,Anoia,2022-2025,1119.07,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081666,la Pobla de Lillet,14,Berguedà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081672,Polinyà,40,Vallès Occidental,2022-2025,2491.37,2412.46,2195.31,3.270935,4.307161,47.9699,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.9699,47.9699,100,,official,default,true
081688,Pontons,03,Alt Penedès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081691,el Prat de Llobregat,11,Baix Llobregat,2022-2025,2976.1,3021.37,2623.91,-1.498327,4.287645,47.8095,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.8095,47.8095,100,,official,default,true
081705,els Prats de Rei,06,Anoia,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081712,Prats de Lluçanès,43,Lluçanès,2022-2025,1451.2,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081727,Premià de Mar,21,Maresme,2022-2025,3013.85,2858.04,2671.77,5.451638,4.097633,46.2476,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.2476,46.2476,100,,official,default,true
081748,Puigdàlber,03,Alt Penedès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081751,Puig-reig,14,Berguedà,2022-2025,974.85,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081764,Pujalt,06,Anoia,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081770,la Quar,14,Berguedà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081786,Rajadell,07,Bages,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081799,Rellinars,40,Vallès Occidental,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081803,Ripollet,40,Vallès Occidental,2022-2025,2688.55,2751.93,2460.58,-2.303111,2.997546,37.2049,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.2049,37.2049,100,,official,default,true
081810,la Roca del Vallès,41,Vallès Oriental,2022-2025,2432.4,2249.76,1982.47,8.118199,7.055617,70.562,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.562,70.562,100,,official,default,true
081825,el Pont de Vilomara i Rocafort,07,Bages,2022-2025,1491.33,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081831,Roda de Ter,24,Osona,2022-2025,1228.46,1172.77,1192.16,4.748587,1.004834,20.825,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.825,20.825,100,,official,default,true
081846,Rubí,40,Vallès Occidental,2022-2025,2296.06,2085.76,2081.08,10.082656,3.331203,39.9476,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.9476,39.9476,100,,official,default,true
081859,Rubió,06,Anoia,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081878,Sabadell,40,Vallès Occidental,2022-2025,2359.52,2098.33,2074.03,12.447518,4.392559,48.6719,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.6719,48.6719,100,,official,default,true
081884,Sagàs,14,Berguedà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081897,Sant Pere Sallavinera,06,Anoia,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081901,Saldes,14,Berguedà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081918,Sallent,07,Bages,2022-2025,1215.24,1088.57,1057.62,11.636367,4.739573,51.5243,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.5243,51.5243,100,,official,default,true
081923,Santpedor,07,Bages,2022-2025,2006.55,2020.01,1501.88,-0.666333,10.13827,95.9013,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,95.9013,95.9013,100,,official,default,true
081939,Sant Iscle de Vallalta,21,Maresme,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081944,Sant Adrià de Besòs,13,Barcelonès,2022-2025,3060.5,2789.05,2544.25,9.732705,6.351642,64.7754,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.7754,64.7754,100,,official,default,true
081957,Sant Agustí de Lluçanès,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
081960,Sant Andreu de la Barca,11,Baix Llobregat,2022-2025,2622.72,2372.39,2371.8,10.551806,3.408909,40.5863,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.5863,40.5863,100,,official,default,true
081976,Sant Andreu de Llavaneres,21,Maresme,2022-2025,3202.59,3071.7,2690.75,4.261158,5.976441,61.6913,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.6913,61.6913,100,,official,default,true
081982,Sant Antoni de Vilamajor,41,Vallès Oriental,2022-2025,2073.9,2010.96,1860.01,3.129848,3.694927,42.9374,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.9374,42.9374,100,,official,default,true
081995,Sant Bartomeu del Grau,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
082009,Sant Boi de Llobregat,11,Baix Llobregat,2022-2025,2900.49,2578.85,2655.7,12.472226,2.982663,37.0826,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.0826,37.0826,100,,official,default,true
082016,Sant Boi de Lluçanès,24,Osona,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
082021,Sant Celoni,41,Vallès Oriental,2022-2025,2029.4,1799.23,1625.9,12.792695,7.669148,75.6052,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,75.6052,75.6052,100,,official,default,true
082037,Sant Cebrià de Vallalta,21,Maresme,2022-2025,1824.66,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
082042,Sant Climent de Llobregat,11,Baix Llobregat,2022-2025,2702.23,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
082055,Sant Cugat del Vallès,40,Vallès Occidental,2022-2025,5340.18,4782.47,4405.58,11.661547,6.623009,67.006,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,67.006,67.006,100,,official,default,true
082068,Sant Cugat Sesgarrigues,03,Alt Penedès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
082074,Sant Esteve de Palautordera,41,Vallès Oriental,2022-2025,2260.04,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
082080,Sant Esteve Sesrovires,11,Baix Llobregat,2022-2025,2049.41,1764.77,1861.84,16.129014,3.251293,39.2907,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.2907,39.2907,100,,official,default,true
082093,Sant Fost de Campsentelles,41,Vallès Oriental,2022-2025,2435.36,2380.16,1969.07,2.319172,7.34142,72.9113,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,72.9113,72.9113,100,,official,default,true
082107,Sant Feliu de Codines,41,Vallès Oriental,2022-2025,1845.8,1763.2,1627.48,4.684664,4.285276,47.79,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.79,47.79,100,,official,default,true
082114,Sant Feliu de Llobregat,11,Baix Llobregat,2022-2025,3483.87,3098.93,2969.54,12.421707,5.46886,57.519,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.519,57.519,100,,official,default,true
082129,Sant Feliu Sasserra,07,Bages,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
082135,Sant Fruitós de Bages,07,Bages,2022-2025,1820.94,1621.17,1509.25,12.322582,6.457963,65.6494,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.6494,65.6494,100,,official,default,true
