municipality_code,municipality_name,comarca_code,comarca_name,reference_period,flood_t10_pct,flood_t100_pct,flood_t500_pct,preferred_flow_zone_pct,flood_risk_raw,flood_safety_score,high_fire_risk_area_pct,very_high_fire_risk_area_pct,fire_risk_raw,fire_safety_score,flood_red_flag,fire_red_flag,risk_review_required,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
171931,Sils,34,Selva,2024,,,,,,,43.333333,20.733333,84.8,33.8514,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,15.2331,70.2331,45,,official,territorial_fire_7_8_high_9_10_very_high,false
171946,Susqueda,34,Selva,2024,,,,,,,8.874504,2.484861,13.844226,90.4157,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,40.6871,95.6871,45,,official,territorial_fire_7_8_high_9_10_very_high,false
171959,la Tallada d'Empordà,10,Baix Empordà,2024,,,,,,,6.116208,2.446483,11.009174,92.6757,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,41.7041,96.7041,45,,official,territorial_fire_7_8_high_9_10_very_high,false
171962,Terrades,02,Alt Empordà,2024,,,,,,,23.632681,7.697502,39.027684,70.34,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,31.653,86.653,45,,official,territorial_fire_7_8_high_9_10_very_high,false
171978,Torrent,10,Baix Empordà,2024,,,,,,,39.509537,39.237057,117.983651,7.3982,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,3.3292,58.3292,45,,official,territorial_fire_7_8_high_9_10_very_high,false
171984,Torroella de Fluvià,02,Alt Empordà,2024,,,,,,,27.142857,17.142857,61.428571,52.4826,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,23.6172,78.6172,45,,official,territorial_fire_7_8_high_9_10_very_high,false
171997,Torroella de Montgrí,10,Baix Empordà,2024,,,,,,,21.06998,15.821501,52.712982,59.4304,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.7437,81.7437,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172001,Tortellà,19,Garrotxa,2024,,,,,,,25.166445,9.054594,43.275632,66.9537,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,30.1292,85.1292,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172018,Toses,31,Ripollès,2024,,,,,,,5.242006,0.629041,6.500087,96.2702,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,43.3216,98.3216,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172023,Tossa de Mar,34,Selva,2024,,,,,,,15.386828,3.278689,21.944205,83.9586,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,37.7814,92.7814,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172039,Ultramort,10,Baix Empordà,2024,,,,,,,0,3.846154,7.692308,95.3198,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,42.8939,97.8939,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172044,Ullà,10,Baix Empordà,2024,,,,,,,4.081633,0,4.081633,98.1982,,false,false,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,44.1892,99.1892,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172057,Ullastret,10,Baix Empordà,2024,,,,,,,34.108527,7.751938,49.612403,61.9021,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,27.8559,82.8559,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172060,Urús,15,Cerdanya,2024,,,,,,,1.97409,0.431832,2.837754,99.1898,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,44.6354,99.6354,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172076,la Vall d'en Bas,19,Garrotxa,2024,,,,,,,6.030079,1.26277,8.555619,94.6316,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,42.5842,97.5842,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172082,la Vall de Bianya,19,Garrotxa,2024,,,,,,,14.635905,6.392694,27.421293,79.5924,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,35.8166,90.8166,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172095,Vall-llobrega,10,Baix Empordà,2024,,,,,,,27.945205,10.410959,48.767123,62.576,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,28.1592,83.1592,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172109,Ventalló,02,Alt Empordà,2024,,,,,,,17.138599,48.435171,114.008942,10.5668,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,4.7551,59.7551,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172116,Verges,10,Baix Empordà,2024,,,,,,,24.305556,25.694444,75.694444,41.1102,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,18.4996,73.4996,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172121,Vidrà,24,Osona,2024,,,,,,,1.806001,0.058258,1.922517,99.9194,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,44.9637,99.9637,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172137,Vidreres,34,Selva,2024,,,,,,,30.689445,6.1928,43.075046,67.1136,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,30.2011,85.2011,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172142,Vilabertran,02,Alt Empordà,2024,,,,,,,0,25,50,61.5932,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,27.7169,82.7169,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172155,Vilablareix,20,Gironès,2024,,,,,,,32.653061,23.809524,80.272109,37.461,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,16.8575,71.8575,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172168,Viladasens,20,Gironès,2024,,,,,,,28.393352,60.387812,149.168975,0,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,0,55,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172174,Viladamat,02,Alt Empordà,2024,,,,,,,15.111111,19.111111,53.333333,58.9359,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.5212,81.5212,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172180,Vilademuls,28,Pla de l'Estany,2024,,,,,,,36.587648,48.253275,133.094198,0,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,0,55,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172207,Viladrau,24,Osona,2024,,,,,,,13.660975,3.186172,20.033319,85.4819,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,38.4669,93.4669,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172214,Vilafant,02,Alt Empordà,2024,,,,,,,8.910891,9.90099,28.712871,78.5628,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,35.3533,90.3533,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172229,Vilaür,02,Alt Empordà,2024,,,,,,,31.854839,57.258065,146.370968,0,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,0,55,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172235,Vilajuïga,02,Alt Empordà,2024,,,,,,,23.468208,1.618497,26.705202,80.1632,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,36.0734,91.0734,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172240,Vilallonga de Ter,31,Ripollès,2024,,,,,,,1.055451,0.126024,1.307498,100,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,45,100,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172253,Vilamacolum,02,Alt Empordà,2024,,,,,,,18.181818,36.363636,90.909091,28.9814,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,13.0416,68.0416,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172266,Vilamalla,02,Alt Empordà,2024,,,,,,,7.407407,2.469136,12.345679,91.6103,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,41.2246,96.2246,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172272,Vilamaniscle,02,Alt Empordà,2024,,,,,,,45.555556,7.333333,60.222222,53.4443,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,24.0499,79.0499,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172288,Vilanant,02,Alt Empordà,2024,,,,,,,28.421053,24.561404,77.54386,39.6359,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,17.8362,72.8362,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172305,Vila-sacra,02,Alt Empordà,2024,,,,,,,4.166667,0,4.166667,98.1304,,false,false,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,44.1587,99.1587,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172327,Vilopriu,10,Baix Empordà,2024,,,,,,,32.840909,51.022727,134.886364,0,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,0,55,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172333,Vilobí d'Onyar,34,Selva,2024,,,,,,,39.737108,11.223458,62.184024,51.8804,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,23.3462,78.3462,45,,official,territorial_fire_7_8_high_9_10_very_high,false
172348,Biure,02,Alt Empordà,2024,,,,,,,14.411765,0.588235,15.588235,89.0254,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,40.0614,95.0614,45,,official,territorial_fire_7_8_high_9_10_very_high,false
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",10,Baix Empordà,2024,,,,,,,29.378049,2.304878,33.987805,74.3577,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,33.461,88.461,45,,official,territorial_fire_7_8_high_9_10_very_high,false
179026,Forallac,10,Baix Empordà,2024,,,,,,,36.728395,8.734568,54.197531,58.247,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.2111,81.2112,45,,official,territorial_fire_7_8_high_9_10_very_high,false
179032,Sant Julià del Llor i Bonmatí,34,Selva,2024,,,,,,,47.589617,29.666255,106.922126,16.2162,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,7.2973,62.2973,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250019,Abella de la Conca,25,Pallars Jussà,2024,,,,,,,4.561859,0.548578,5.659015,96.9407,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,43.6233,98.6233,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250024,Àger,23,Noguera,2024,,,,,,,32.771065,1.216068,35.203201,73.3888,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,33.025,88.025,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250030,Agramunt,38,Urgell,2024,,,,,,,19.125683,4.234973,27.595628,79.4534,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,35.754,90.754,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250045,els Alamús,33,Segrià,2024,,,,,,,0,0,0,100,,false,false,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,45,100,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250058,Alàs i Cerc,04,Alt Urgell,2024,,,,,,,18.736426,1.875617,22.48766,83.5253,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,37.5864,92.5864,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250061,l'Albagés,18,Garrigues,2024,,,,,,,54.95283,27.358491,109.669811,14.0258,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,6.3116,61.3116,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250077,Albatàrrec,33,Segrià,2024,,,,,,,9.558824,5.147059,19.852941,85.6257,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,38.5316,93.5316,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250083,Albesa,23,Noguera,2024,,,,,,,8.77193,33.918129,76.608187,40.3818,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,18.1718,73.1718,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250096,l'Albi,18,Garrigues,2024,,,,,,,37.131631,39.78389,116.699411,8.422,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,3.7899,58.7899,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250100,Alcanó,33,Segrià,2024,,,,,,,9.655172,0,9.655172,93.7551,,false,false,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,42.1898,97.1898,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250117,Alcarràs,33,Segrià,2024,,,,,,,20.827943,15.265201,51.358344,60.5103,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,27.2296,82.2296,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250122,Alcoletge,33,Segrià,2024,,,,,,,5.508475,25.847458,57.20339,55.8508,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,25.1329,80.1329,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250138,Alfarràs,33,Segrià,2024,,,,,,,44.514107,12.225705,68.965517,46.4743,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,20.9134,75.9134,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250143,Alfés,33,Segrià,2024,,,,,,,5.970149,5.597015,17.164179,87.7691,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,39.4961,94.4961,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250156,Algerri,23,Noguera,2024,,,,,,,34.377175,8.837857,52.052888,59.9567,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.9805,81.9805,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250169,Alguaire,33,Segrià,2024,,,,,,,2.941176,1.715686,6.372549,96.3719,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,43.3674,98.3674,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250175,Alins,26,Pallars Sobirà,2024,,,,,,,1.886464,0.470165,2.826794,99.1985,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,44.6393,99.6393,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250194,Almacelles,33,Segrià,2024,,,,,,,8.673469,10.204082,29.081633,78.2688,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,35.221,90.221,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250208,Almatret,33,Segrià,2024,,,,,,,41.443133,49.785408,141.013948,0,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,0,55,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250215,Almenar,33,Segrià,2024,,,,,,,18.825561,31.433506,81.692573,36.3286,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,16.3479,71.3479,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250220,Alòs de Balaguer,23,Noguera,2024,,,,,,,12.065637,0.707851,13.481338,90.705,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,40.8173,95.8173,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250236,Alpicat,33,Segrià,2024,,,,,,,11.737089,10.798122,33.333333,74.8794,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,33.6957,88.6957,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250241,Alt Àneu,26,Pallars Sobirà,2024,,,,,,,1.592997,0.267891,2.128779,99.7549,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,44.8897,99.8897,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250254,Naut Aran,39,Val d'Aran,2024,,,,,,,0.420752,0.200163,0.821078,100,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,45,100,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250273,Anglesola,38,Urgell,2024,,,,,,,0,13.043478,26.086957,80.6561,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,36.2952,91.2952,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250292,Arbeca,18,Garrigues,2024,,,,,,,42.753623,16.183575,75.120773,41.5675,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,18.7054,73.7054,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250306,el Pont de Bar,04,Alt Urgell,2024,,,,,,,18.218915,3.288526,24.795967,81.6852,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,36.7583,91.7583,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250313,Arres,39,Val d'Aran,2024,,,,,,,5.170903,0.876424,6.923751,95.9325,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,43.1696,98.1696,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250328,Arsèguel,04,Alt Urgell,2024,,,,,,,12.758997,3.707743,20.174482,85.3693,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,38.4162,93.4162,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250334,Artesa de Lleida,33,Segrià,2024,,,,,,,31.877729,5.676856,43.231441,66.9889,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,30.145,85.145,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250349,Artesa de Segre,23,Noguera,2024,,,,,,,37.823719,8.291653,54.407025,58.08,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.136,81.136,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250352,la Sentiu de Sió,23,Noguera,2024,,,,,,,41.568047,14.940828,71.449704,44.494,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,20.0223,75.0223,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250365,Aspa,33,Segrià,2024,,,,,,,32.718894,12.903226,58.525346,54.797,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,24.6586,79.6587,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250371,les Avellanes i Santa Linya,23,Noguera,2024,,,,,,,27.845364,4.501217,36.847797,72.0778,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,32.435,87.435,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250387,Aitona,33,Segrià,2024,,,,,,,16.753927,14.584892,45.92371,64.8427,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,29.1792,84.1792,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250390,Baix Pallars,26,Pallars Sobirà,2024,,,,,,,12.484457,1.906657,16.29777,88.4598,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,39.8069,94.8069,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250404,Balaguer,23,Noguera,2024,,,,,,,13.403417,12.220762,37.844941,71.2829,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,32.0773,87.0773,45,,official,territorial_fire_7_8_high_9_10_very_high,false
250411,Barbens,27,Pla d'Urgell,2024,,,,,,,0,0,0,100,,false,false,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,45,100,45,,official,territorial_fire_7_8_high_9_10_very_high,false
